FECHA,BARRIO
ENERO,PLAZA MAJAGUAL
ENERO,LAS BRISAS
ENERO,CENTRO
ENERO,CENTRO
ENERO,LA POLA
ENERO,BELEN
ENERO,BELEN
ENERO,CENTRO
ENERO,CIUDADELA COMUNITARIA
ENERO,SICOMORO
ENERO,EL JARDIN
ENERO,URBANO TENORIO
ENERO,URB. TEQUENDAMA E19
ENERO,EL CEDRO E19
ENERO,PRADOS DE ORIENTE E11
ENERO,SAN LUIS E6
ENERO,VERSALLES E2
ENERO,CAMINO REAL - J BORRERO E19
ENERO,EL GRAN LIMONAR E17
ENERO,ALFONSO LOPEZ III E7
ENERO,LA LUISA E19
ENERO,LA ALIANZA E4
ENERO,LILI E17
ENERO,EUCARISTICO E19
ENERO,FENALCO KENNEDY E12
ENERO,LOS NARANJOS I E14
ENERO,SAN VICENTE E2
ENERO,CIUDADELA DEL RIO E21
ENERO,GUAYAQUIL E9
ENERO,EL LIDO E19
ENERO,PRIMERO DE MAYO E17
ENERO,CIUDADELA DEL RIO E21
ENERO,ALFONSO LOPEZ III E7
ENERO,URB. COLSEGUROS E19
ENERO,EL TRONCAL E8
ENERO,INDUSTRIAL E8
ENERO,EL TREBOL E8
ENERO,CIUDADELA PASOANCHO E17
ENERO,PORVENIR E4
ENERO,VDA SAN ISIDRO
ENERO,ESTAMBUL
ENERO,LLANO GRANDE
ENERO,LLANO GRANDE
ENERO,LLANO GRANDE
ENERO,VIA CENCAR - AEREOPUERTO
ENERO,CORREGIMIENTO LA DOLORES
ENERO,CENTRAL
ENERO,BELEN
ENERO,LOS ANGELES
ENERO,PRADO
ENERO,IMANTAGO
ENERO,ESTACION VILLA C-10
ENERO,ASTORGA C-14
ENERO,VILLANUEVA C-10
ENERO,LA CANDELARIA C-10
ENERO,MANRIQUE 1  C-4
ENERO,PEDREGAL C-6
ENERO,CALAZANS C-12
ENERO,LA CANDELARIA C-10
ENERO,LA CANDELARIA C-10
ENERO,PICACHO C-6
ENERO,LA CANDELARIA C-10
ENERO,ARANJUEZ  C-4
ENERO,BARRIO COLON C-10
ENERO,PRADO C-10
ENERO,ALEJANDRO ECHAVARRIA  C-9
ENERO,ASTORGA C-14
ENERO,MANILA C-14
ENERO,LAURELES C-11
ENERO,FLORENCIA C-5
ENERO,LAURELES C-11
ENERO,ESTADIO C-11
ENERO,CASTILLA C-5
ENERO,LA AMERICA C-12
ENERO,LA AMERICA C-12
ENERO,ESTACION VILLA C-10
ENERO,SAN DIEGO C-10
ENERO,HOJAS ANCHAS
ENERO,PRADOS DE SABANETA
ENERO,ALTO DE LAS FLORES
ENERO,BOSTON
ENERO,CENTRO
ENERO,LA UNION
ENERO,SAN VICENTE
ENERO,LAS NIEVES
ENERO,ALTOS DEL PRADO
ENERO,CAMPO ALEGRE
ENERO,MONTECRISTO
ENERO,CARRIZAL
ENERO,EL CONCORDE
ENERO,SAN JUAN BOSCO
ENERO,NARINHO
ENERO,EL CARMEN
ENERO,GALERIAS
ENERO,FERROMEXICO
ENERO,LAURELES
ENERO,EL TREBOL
ENERO,LA VARIANTE
ENERO,VERSALLES
ENERO,PUEBLO NUEVO
ENERO,EL CENTRO
ENERO,EL CENTRO
ENERO,EL CENTRO
ENERO,CIUDADELA EL CARMEN
ENERO,CIUDADELA EL CARMEN
ENERO,EL CENTRO
ENERO,LA ESMERALDA
ENERO,CIUDAD JARDIN
ENERO,BOLIVAR
ENERO,BOLIVAR
ENERO,MORALES DUQUE
ENERO,GAITAN
ENERO,SANTA GENOBEVA
ENERO,ZONA MINERA
ENERO,EL CENTRO
ENERO,CANTACLARO
ENERO,VILLA ELISA E-11
ENERO,BOSA E-7
ENERO,CHAPINERO CENTRAL E-2
ENERO,LAS DELICIAS   E-8
ENERO,7 DE AGOSTO E-12
ENERO,HOLANDA I SECTOR E-7
ENERO,LAS FLORES E-11
ENERO,CENTRO E-3
ENERO,ALCAZARES E-12
ENERO,LA SOLEDAD E-13
ENERO,URB. SANTANDER E-15
ENERO,CHICO I E-2
ENERO,NUEVO KENNEDY E-8
ENERO,COLINA LINDA E-11
ENERO,QUINTA CAMACHO E-2
ENERO,VILLA NUEVA   E-8
ENERO,URB. MIRANDELA E-11
ENERO,RICAURTE E-14
ENERO,TEUSAQUILLO E-13
ENERO,URB. PUENTE ARANDA E-16
ENERO,GALAN E-16
ENERO,PATIO BONITO I E-8
ENERO,TUNALITO E-6
ENERO,VERACRUZ E-3
ENERO,ALQUERIA LA FRAGUA E-8
ENERO,URB. MARSELLA E-8
ENERO,VILLA DEL PRADO E-11
ENERO,PATIO BONITO I E-8
ENERO,ALAMEDA E-10
ENERO,PRADO VERANIEGO E-11
ENERO,MANDALAY I ETAPA E-8
ENERO,SAN DIEGO E-3
ENERO,SOCIEGO E-4
ENERO,GALAN E-16
ENERO,LA URIBE E-1
ENERO,SAN VICENTE FERRER E-6
ENERO,BOSA E-7
ENERO,URB. TIERRA LINDA E-11
ENERO,LA BELLEZA E-4
ENERO,FERIAS E-10
ENERO,ARBORIZADORA ALTA E-19
ENERO,URB. VILLA SONIA E-16
ENERO,LOS SAUCES E-16
ENERO,EL PORVENIR
ENERO,PADILLA
ENERO,VILLA JARDIN
ENERO,EL CENTRO
ENERO,LA TOMA
ENERO,JOSE MARIA CARBONEL
ENERO,MIRA RIO ETAPA III
ENERO,CAMPO NUNHEZ
ENERO,CAMPO NUNHEZ
ENERO,VEREDA SANTA ROSA
ENERO,SAN RAFAEL
ENERO,BARRIO ABAJO
ENERO,KENNEDY
ENERO,PANDO
ENERO,PLAYA BLANCA
ENERO,RIVERA DEL RIO
ENERO,EL JARDIN
ENERO,ESTERO
ENERO,CENTRO
ENERO,VEGA
ENERO,VEGA
ENERO,SANTA HELENA I
ENERO,CENTRO
ENERO,SAN FELIPE
ENERO,SAN FELIPE
ENERO,LA PRADERA
ENERO,LAS LUNAS
ENERO,CENTENARIO
ENERO,EL CALVARIO
ENERO,LAS CUADRAS
ENERO,COLPATRIA
ENERO,SAN SEBASTIAN
ENERO,BARRIO EL RODEO
ENERO,BARRIO LATINO
ENERO,BARRIO CALLEJON
ENERO,BARRIO ATALAYA 1 ETAPA
ENERO,BARRIO TOLEDO PLATA
ENERO,BARRIO LLERAS RESTREPO
ENERO,BARRIO CUCUTA 75
ENERO,BARRIO LA GLORIA
ENERO,BARRIO LA GLORIA
ENERO,BARRIO LA PLAZUELA
ENERO,KILOMETRO 9 VIA MOCOA - PITALITO
ENERO,BOSQUES DE PINARES
ENERO,SAN JOSE
ENERO,SECTOR CENTRO COMERCIAL UNICENTRO
ENERO,ARENALES
ENERO,VILLAS DEL CAMPESTRE
ENERO,SANTA TERESITA
ENERO,MIRASOL
ENERO,MARAYA
ENERO,LA PAZ CENTRO
ENERO,VILLAVICENCIO
ENERO,VILLAVICENCIO
ENERO,LOMA COVE
ENERO,PROVIVIENDA
ENERO,PROVIVIENDA
ENERO,PROVIVIENDA
ENERO,GALAN GOMEZ
ENERO,SANTA ANA
ENERO,TRANSICION I
ENERO,GIRARDOT
ENERO,LA SALLE
ENERO,INV. PAISAJES DEL NORTE
ENERO,SAN ALONSO
ENERO,CABECERA DEL LLANO
ENERO,SOTOMAYOR
ENERO,ALTAMIRA
ENERO,ZAPAMANGA V
ENERO,ANILLO VIAL
ENERO,CASCO ANTIGUO DE FLORIDABLANCA
ENERO,ANILLO VIAL
ENERO,ALFONSO LOPEZ
ENERO,CIUDADELA UNIVERSITARIA
ENERO,AV. LUIS CARLOS GALAN
ENERO,AV. LUIS CARLOS GALAN
ENERO,EL BOSQUE
ENERO,ALFONSO LOPEZ
ENERO,20 DE JULIO
ENERO,AV OKALA SECTOR TRANSPORTE PUEBLOS
ENERO,CENTRO
ENERO,BALCANES
ENERO,CENTRO
ENERO,SAN PEDRO
ENERO,LA AURORA
ENERO,GUALI
ENERO,CALARCA
ENERO,EL SALADO
ENERO,BOQUERON
ENERO,CIUDAD LUZ
ENERO,LA HACIENDA E17
ENERO,PIZAMOS III - LAS DALIAS E21
ENERO,SAN NICOLAS E3
ENERO,URB. COLSEGUROS E19
ENERO,V. MERCEDES I - V. LUZ- LAS GARZAS E21
ENERO,LOS LAGOS E13
ENERO,LAS QUINTAS DE DON SIMON E17
ENERO,SAN NICOLAS E3
ENERO,EL PENHON E3
ENERO,NAPOLES E18
ENERO,SAN JOAQUIN E17
ENERO,CHAPINERO E8
ENERO,SANTA ISABEL E19
ENERO,ALAMEDA E9
ENERO,ALFONSO LOPEZ III E7
ENERO,LILI E17
ENERO,REPUBLICA ISRAEL E16
ENERO,U.R. SANTIAGO DE CALI E19
ENERO,NUEVA FLORESTA E12
ENERO,PARCELACIONES PANCE E22
ENERO,JUANAMBU E2
ENERO,LA FLORA E2
ENERO,SAN PEDRO E3
ENERO,CALIMA E4
ENERO,VILLA DEL PRADO - EL GUABITO E5
ENERO,CHAMPAGNAT E19
ENERO,LOS PARQUES - BARRANQUILLA E5
ENERO,CORREGIMIENTO EL PINHAL
ENERO,DIVINO NINHO
ENERO,EL MOLINO
ENERO,ESMERALDA E24
ENERO,FRAY LUIS
ENERO,ESTONIA
ENERO,SAN JOSE OBRERO
ENERO,SUAREZ
ENERO,EL SALADO
ENERO,PARQUE PRINCIPAL
ENERO,TENCHE C-15
ENERO,VDA.  EL PLAN STA. E.
ENERO,EL DIAMANTE C-7
ENERO,CAMPO AMOR C-15
ENERO,BOMBONA 1 C-10
ENERO,BELEN C-16
ENERO,FLORIDA NUEVA C-11
ENERO,ESTADIO C-11
ENERO,LA CANDELARIA C-10
ENERO,LAS VIOLETAS C-16
ENERO,VILLA DEL SOCORRO  C-2
ENERO,LA CANDELARIA C-10
ENERO,CENTRO ADMINISTRATIVO C-10
ENERO,SAN JAVIER 1 C-13
ENERO,EL CHAGUALO C-10
ENERO,FLORIDA NUEVA C-11
ENERO,ESTACION VILLA C-10
ENERO,LA CANDELARIA C-10
ENERO,MANRIQUE 1  C-4
ENERO,MANRIQUE 2  C-3
ENERO,LOS ALPES C-16
ENERO,ROSALES C-16
ENERO,LA CANDELARIA C-10
ENERO,CARIBE C-5
ENERO,VILLANUEVA C-10
ENERO,LAURELES C-11
ENERO,SIMON BOLIVAR C-12
ENERO,BARRIO CAYCEDO C-9
ENERO,PANTANILLO
ENERO,SECTOR PEAJE DE PALMAS
ENERO,LA ESPERANZA
ENERO,EL SALADITO
ENERO,12 DE OCTUBRE
ENERO,CENTRO
ENERO,SAN JOSE
ENERO,PRADO
ENERO,LA PLAYA
ENERO,CENTRO
ENERO,CIUDAD MODESTO
ENERO,JOSE ANTONIO GALAN
ENERO,VEREDA EL CARMEN
ENERO,LOS ALMENDROS
ENERO,EL MANANTIAL
ENERO,SOLEDAD 2000
ENERO,BARRIO CHINO
ENERO,BAZURTO
ENERO,BAZURTO
ENERO,BARRIO EL CAMPIN
ENERO,LA LEONORA
ENERO,BARRIO SAN JORGE
ENERO,CENTRO
ENERO,CENTRO
ENERO,VILLA LUZ
ENERO,LA PRIMAVERA
ENERO,SECTOR QUEBRADA DEL INFIERNITO
ENERO,NUEVA ESPERANZA
ENERO,LOS ANDES
ENERO,CARRETERO
ENERO,DIVINO NINHO
ENERO,ENRIQUE AARON
ENERO,ENRIQUE AARON
ENERO,CENTRO
ENERO,CENTRO
ENERO,ALFONSO LOPEZ
ENERO,SAN ANTONIO
ENERO,TIERRA GRATA
ENERO,VEREDA TROPICAL
ENERO,BUENAVISTA
ENERO,LA PRADERA
ENERO,BUENAVISTA
ENERO,LA FLORESTA
ENERO,BUENAVISTA
ENERO,GALERIAS E-13
ENERO,SANTIAGO DE LAS ATALAYAS E-7
ENERO,LA GRANJA E-10
ENERO,NUEVO TIMIZA E-8
ENERO,OLARTE E-7
ENERO,ESCUELA MILITAR E-12
ENERO,BELALCAZAR E-13
ENERO,EL RECREO E-7
ENERO,SANTA RITA E-11
ENERO,LA MACARENA E-3
ENERO,URB. INDUSTRIAL PENSILVANIA E-16
ENERO,EL SALITRE LUIS MARIA FERNANDEZ E-10
ENERO,EL RESTREPO E-15
ENERO,GRAN COLOMBIANO E-8
ENERO,SAN ANTONIO
ENERO,FERROCAJA E-9
ENERO,FATIMA E-6
ENERO,EL CENTENARIO E-18
ENERO,URB. PINOS DE LOMBARDIA E-11
ENERO,LAS NIEVES E-3
ENERO,FLORIDA BLANCA E-10
ENERO,URB. CATALINA E-8
ENERO,LA CALLEJA E-1
ENERO,SAN VICENTE FERRER E-6
ENERO,LLANO GRANDE E-8
ENERO,GRAN BRITALIA E-8
ENERO,LA FONTANA I Y II E-7
ENERO,URB. MARSELLA E-8
ENERO,VEINTE DE JULIO E-4
ENERO,CHAPINERO CENTRAL E-2
ENERO,LAS MARGARITAS E-8
ENERO,PORTALES DEL NORTE E-11
ENERO,LA VICTORIA E-4
ENERO,PERDOMO E-19
ENERO,CIUDAD JARDIN E-11
ENERO,CENTRO
ENERO,SUCRE
ENERO,CENTRO
ENERO,VER.EL ROSARIO
ENERO,LAS VILLAS
ENERO,CENTRO
ENERO,CENTRO
ENERO,JOSE ANTONIO GALAN
ENERO,SAN JORGE
ENERO,VENTILADOR
ENERO,URBANIZACION EL TESORO
ENERO,SANTA LIBRADA
ENERO,ANDALUCIA IV  ETAPA
ENERO,VEREDA CORINTO
ENERO,VEREDA CONTADOR
ENERO,SAN JOSE
ENERO,BARRIO ABAJO
ENERO,LA ESPERANZA
ENERO,MAMATOCO
ENERO,SAN FERNANDO
ENERO,GALAN
ENERO,PORFIA
ENERO,7 DE AGOSTO
ENERO,EL RETIRO
ENERO,LA ROCHELA
ENERO,EL BUQUE
ENERO,EL BUQUE
ENERO,JORDAN
ENERO,HACARITAMA
ENERO,VILLA BOLIVAR
ENERO,CENTRO
ENERO,OLIMPICO
ENERO,SAN FELIPE
ENERO,LA LAGUNA
ENERO,FATIMA
ENERO,TAMASAGRA I
ENERO,AGUALONGO
ENERO,MARIDIAZ
ENERO,FATIMA
ENERO,CGTO YASCUAL
ENERO,BARRIO CUCUTA 75
ENERO,SIMON BOLIVAR
ENERO,NUEVO ARMENIA
ENERO,NUEVO ARMENIA
ENERO,NUEVO ARMENIA
ENERO,NUEVO ARMENIA
ENERO,EL CENTENARIO
ENERO,ARRAYANES
ENERO,ARCO IRIS
ENERO,FUNDADORES
ENERO,MILAN
ENERO,PLAZA CIVICA CIUDAD VICTORIA
ENERO,LAS MARGARITAS
ENERO,GUAYACANES COM. SAN JOAQUIN
ENERO,CANHARTE
ENERO,LA PAZ CENTRO
ENERO,SECTOR PLAZA DE BOLIVAR
ENERO,CENTRO (B) PEREIRA
ENERO,SECTOR PLAZA DE BOLIVAR
ENERO,SAN VICENTE
ENERO,URB. MANZANARES
ENERO,LA CONCORDIA
ENERO,CENTRO
ENERO,CENTRO
ENERO,INV. LUZ DE SALVACION
ENERO,CIUDADELA REAL DE MINAS
ENERO,CABECERA DEL LLANO
ENERO,GARCIA ROVIRA
ENERO,BOLIVAR
ENERO,LA CONCORDIA
ENERO,CENTRO
ENERO,SAN LUIS
ENERO,DIAMANTE II
ENERO,EL BOSQUE
ENERO,CALDAS
ENERO,JUNIN
ENERO,CALLE CHACURY
ENERO,SECTOR LAS BRISAS
ENERO,SANTA CECILIA
ENERO,SANTA CECILIA
ENERO,PETACA
ENERO,PUEBLO NUEVO
ENERO,EL RECREO
ENERO,RONDON
ENERO,LA ESTACION
ENERO,MACARENA
ENERO,BOQUERON
ENERO,EL BOSQUE PARTE ALTA
ENERO,JORDAN II ETAPA
ENERO,MIROLINDO
ENERO,EL CARMEN
ENERO,CENTRO
ENERO,EL CENTRO
ENERO,NAVAL
ENERO,SAN PEDRO E3
ENERO,VALLADO E15
ENERO,ALFEREZ REAL E18
ENERO,CGTO LA BUITRERA E18
ENERO,LILI E17
ENERO,LOS LIBERTADORES E3
ENERO,PAMPA LINDA E19
ENERO,CIUDAD CORDOBA E15
ENERO,RAFAEL URIBE URIBE E8
ENERO,KM 18 VIA AL MAR E1
ENERO,GUAYAQUIL E9
ENERO,RICARDO BALCAZAR E13
ENERO,MELENDEZ E18
ENERO,ALFONSO LOPEZ III E7
ENERO,CIUDADELA DEL RIO E21
ENERO,VILLA SAN MARCOS E14
ENERO,PARCELACIONES PANCE E22
ENERO,SANTA TERESITA E2
ENERO,VALLADO E15
ENERO,ALFEREZ REAL E18
ENERO,EL CEDRO E19
ENERO,MARISCAL ROBLEDO
ENERO,LA ESPERANZA E24
ENERO,PETRUC
ENERO,LAS MERCEDES
ENERO,MANUEL JOSE RAMIREZ
ENERO,EL CONGOLO
ENERO,MACHADO
ENERO,ALTO DEL PALMAR
ENERO,EL SALADO
ENERO,ZONA CENTRO
ENERO,VIA LAS PALMAS
ENERO,AUTOPISTA MEDELLIN-BOGOTA
ENERO,LA CANDELARIA C-10
ENERO,PRADO C-10
ENERO,BARRIO COLON C-10
ENERO,LA CANDELARIA C-10
ENERO,LA CANDELARIA C-10
ENERO,LA PALMA C-16
ENERO,MANILA C-14
ENERO,MIRAFLORES  C-9
ENERO,LA CANDELARIA C-10
ENERO,MANRIQUE 1  C-4
ENERO,MANRIQUE 1  C-4
ENERO,EL POBLADO C-14
ENERO,JARDIN BOTANICO  C-4
ENERO,SAN DIEGO C-10
ENERO,BELEN C-16
ENERO,CENTRO ADMINISTRATIVO C-10
ENERO,SAN DIEGO C-10
ENERO,LA ISLA C-2
ENERO,EL CENTRO
ENERO,PRADOS DE SABANETA
ENERO,LA CRISTALINA
ENERO,LA ARGENTINA
ENERO,EL JARDIN
ENERO,EL BOSQUE
ENERO,ALFONSO LOPEZ
ENERO,CENTRO
ENERO,LA PLAYA
ENERO,LA MAGDALENA
ENERO,CENTRO
ENERO,CALDAS
ENERO,BUENOS AIRES
ENERO,13 DE JUNIO
ENERO,EL POZON
ENERO,BARRIO VILLA REPUBLICANA
ENERO,EL CENTRO
ENERO,CENTRO
ENERO,BARRIO SANTA LUCIA
ENERO,CENTRO
ENERO,CENTRO
ENERO,BARRIO CHIPRE
ENERO,BARRIO CHIPRE
ENERO,BARRIO CHIPRE
ENERO,ARRAYANES
ENERO,ARRAYANES
ENERO,BARRIO LAS AMERICAS
ENERO,BUENOS AIRES
ENERO,MARENAO
ENERO,EL VENADO
ENERO,NUEVA ESPERANZA
ENERO,LOS HOYOS
ENERO,ESPERANZA
ENERO,ANTONIO NARINHO
ENERO,INV. LOS MANGUITOS
ENERO,DON CARMELO
ENERO,SAN JERONIMO
ENERO,ALFONSO LOPEZ
ENERO,MANANTIAL
ENERO,MAREIGUA
ENERO,CARRETERA
ENERO,SANTA TERESITA
ENERO,MOCARI
ENERO,SAN JOSE
ENERO,EL PINO E-11
ENERO,LA MACARENA E-3
ENERO,MEISSEN E-19
ENERO,JUAN REY E-4
ENERO,LA FRAGUA E-15
ENERO,MOLINOS DEL SUR E-18
ENERO,MARIA PAZ E-8
ENERO,VILLA MAYOR E-18
ENERO,CHAPINERO CENTRAL E-2
ENERO,LA PAZ
ENERO,RESTREPO E-15
ENERO,LA ROSITA E-9
ENERO,SAN DIEGO E-3
ENERO,GALAN E-16
ENERO,CIUDAD KENNEDY CENTRAL E-8
ENERO,CHAPINERO CENTRAL E-2
ENERO,RESTREPO E-15
ENERO,SAN PABLO E-7
ENERO,LOMBARDIA II E-11
ENERO,BOSA E-7
ENERO,RESTREPO E-15
ENERO,MANUELITA II SECTOR E-11
ENERO,QUINTA CAMACHO E-2
ENERO,LAS NIEVES E-3
ENERO,SAN RAFAEL
ENERO,"CHICO I, II, III"
ENERO,KENEDDY
ENERO,CENTRO
ENERO,VILLA ONE
ENERO,CAMILO TORRES
ENERO,VEREDA PANORAMA
ENERO,LOS MOLINOS
ENERO,QUEBRADITAS
ENERO,CENTRO
ENERO,OBRERO
ENERO,GALICIA
ENERO,CRISTO REY
ENERO,CENTRO
ENERO,RODADERO SUR
ENERO,CAMOA
ENERO,EL RETIRO
ENERO,CENTRO
ENERO,BARZAL ALTO
ENERO,NUEVO RICAUTE
ENERO,BRISAS DEL GUATIQUIA
ENERO,LA ESPERANZA VI ETAPA
ENERO,BOCHICA
ENERO,SAN ISIDRO
ENERO,EL CONFAMILIAR
ENERO,20 DE JULIO
ENERO,LOS CHILCOS
ENERO,SANTANDER
ENERO,LA MINGA
ENERO,MOCONDINO
ENERO,CORAZON DE JESUS
ENERO,ESTADIO LIBERTAD
ENERO,AV. CHAMPAGNAT
ENERO,MARIDIAZ
ENERO,LA COLINA
ENERO,BARRIO LA COSTA
ENERO,BARRIO EL PARAMO
ENERO,CRISTO REY
ENERO,EL PRADO
ENERO,CENTRO COMERCIAL CALIMA
ENERO,VAL DE PENHAS
ENERO,GUADUALITO
ENERO,LOS SAUCES
ENERO,SECTOR PARQUE EL LAGO
ENERO,LA FLORESTA
ENERO,GIRARDOT
ENERO,VDA. VIJAGUAL
ENERO,LA AURORA
ENERO,QUINTA ESTRELLA
ENERO,VILLA LUZ
ENERO,ELOY VALENZUELA
ENERO,POBLADO
ENERO,CIUDADELA VILLAMIL
ENERO,SAN JORGE I
ENERO,CENTRO P/TA
ENERO,CALLE LOS TRAMPOSOS
ENERO,SAN FRANCISCO
ENERO,SAN FRANCISCO
ENERO,PUERTA ROJA
ENERO,AV. LAS PENHITAS
ENERO,EL POBLADO
ENERO,AV. LAS PENHITAS
ENERO,AV. LAS PENHITAS
ENERO,LOS LIBERTADORES
ENERO,LA SELVA
ENERO,LA SELVA
ENERO,VRDA. AMOYA
ENERO,CENTRO
ENERO,LIBERTADOR
ENERO,POPULAR
ENERO,NAZARET
ENERO,NAZARET
ENERO,MACARENA
ENERO,EL PEDREGAL (URB.)
ENERO,EL CARMEN (E.SUR)
ENERO,VERSALLES
ENERO,LA CEIBA
ENERO,CENTENARIO
ENERO,PRADOS DEL NORTE E2
ENERO,LAS CEIBAS E7
ENERO,LILI E17
ENERO,EL LIDO E19
ENERO,SAN JUDAS TADEO II E10
ENERO,SAAVEDRA GALINDO E8
ENERO,PARCELACIONES PANCE E22
ENERO,VERSALLES E2
ENERO,VIA CALI-LOBOGUERRERO
ENERO,SAAVEDRA GALINDO
ENERO,CORR. SANJON HONDO
ENERO,CENTRAL
ENERO,CENTRO (LETICIA)
ENERO,CENTRO
ENERO,MARUCHENGA
ENERO,CIUDADELA DEL NORTE
ENERO,ZAMORA
ENERO,CENTENARIO
ENERO,AUTOPISTA NORTE
ENERO,URIBE ANGEL
ENERO,ARANJUEZ  C-4
ENERO,EL POMAR  C-3
ENERO,SAN DIEGO C-10
ENERO,BOLIVARIANA C-11
ENERO,PALENQUE 1 C-7
ENERO,EL DANUBIO C-12
ENERO,MORAVIA  C-4
ENERO,PALENQUE 1 C-7
ENERO,POPULAR 1 C-1
ENERO,ESTACION VILLA C-10
ENERO,LA MOTA C-16
ENERO,SAN BENITO C-10
ENERO,EL TESORO C-14
ENERO,EL POBLADO C-14
ENERO,BARRIO COLOMBIA C-14
ENERO,LOS ANGELES C-10
ENERO,MANRIQUE 2  C-3
ENERO,GUAYABAL C-15
ENERO,SAN BERNARDO C-16
ENERO,SAN BENITO C-10
ENERO,LA CANDELARIA C-10
ENERO,SAN LUIS
ENERO,MORAVIA  C-4
ENERO,CENTRO
ENERO,CENTRO
ENERO,EL POBLADO
ENERO,LAS PALMAS
ENERO,EL SANTUARIO
ENERO,EL SANTUARIO
ENERO,EL ROSARIO
ENERO,CASCARON
ENERO,LA VOZ DEL PUEBLO
ENERO,SOLEDAD REAL
ENERO,CRESPO
ENERO,CANDIDO QUINTERO
ENERO,BARRIO AQUIMIN
ENERO,SECTOR LA ESTACION
ENERO,SECTOR COLEGIO UNIVERSITARIO
ENERO,SECTOR PLAZA ALFONSO LOPEZ P.
ENERO,BARRIO SAN JORGE
ENERO,EL ROSAL
ENERO,LOS VENCEDORES
ENERO,VILLA DOCENTE
ENERO,EL PAJONAL
ENERO,MARIA ORIENTE
ENERO,JOSE MARIA OBANDO
ENERO,VILLA PARAGUAY
ENERO,ENRIQUE AARON
ENERO,BALNEARIO HURTADO
ENERO,GALAN
ENERO,PESCAITO
ENERO,VEREDA
ENERO,LOS ANGELES
ENERO,MOCARI
ENERO,VILLA REAL
ENERO,EL CENTRO
ENERO,JOSE JOAQUIN VARGAS E-12
ENERO,ROMA  E-8
ENERO,SANTA MATILDE I SECTOR E-16
ENERO,EL RECREO E-7
ENERO,PERDOMO E-19
ENERO,PATIO BONITO I E-8
ENERO,CAMPO EUCARISTICO E-13
ENERO,VERAGUAS E-14
ENERO,GRAN COLOMBIANO E-8
ENERO,LA CAROLINA SUBA E-11
ENERO,GRAN COLOMBIANO E-8
ENERO,VOTO NACIONAL E-14
ENERO,VOTO NACIONAL E-14
ENERO,NUEVA YORK E-8
ENERO,SANTA CECILIA I E-11
ENERO,URB. TOBERIN E-1
ENERO,SAN CRISTOBAL E-4
ENERO,CONJUNTO RESIDENCIAL LOS CRISTALES E-8
ENERO,PALERMO E-13
ENERO,SAMPER MENDOZA E-14
ENERO,SANTA INES E-3
ENERO,CANDELARIA III-IV E-19
ENERO,BOITA E-8
ENERO,LLANO GRANDE E-8
ENERO,BELLAVISTA E-8
ENERO,RICAURTE E-14
ENERO,CIUDAD KENNEDY CENTRAL E-8
ENERO,SANTA RITA E-4
ENERO,SAN BERNARDINO E-7
ENERO,LAS NIEVES E-3
ENERO,TRES ESQUINAS E-19
ENERO,GALAN E-16
ENERO,GARCES NAVAS E-10
ENERO,CARVAJAL E-8
ENERO,QUIRIGUA I E-10
ENERO,CENTENARIO E-9
ENERO,SERREZUELITA
ENERO,CEREZOS I
ENERO,PORTALEGRE
ENERO,LOS OLIVOS
ENERO,ARRIBA
ENERO,NUEVO HORIZONTE
ENERO,CENTRO
ENERO,CENTRO
ENERO,CENTRO
ENERO,EL CARMEN
ENERO,20 DE JULIO
ENERO,20 DE JULIO
ENERO,CENTRO
ENERO,CENTRO
ENERO,VILLA DEL RIO
ENERO,CENTRO
ENERO,VIRGILIO BARCO
ENERO,CALIFORNIA
ENERO,CENTRO
ENERO,CENTRO
ENERO,VALBANERA
ENERO,VEREDA SANTA ROSA
ENERO,SAN JOSE
ENERO,PESCAITO
ENERO,TAGANGA
ENERO,PESCAITO
ENERO,LA ESPERANZA
ENERO,CENTRO HISTORICO
ENERO,TREBOL
ENERO,PORVENIR
ENERO,LA AURORA
ENERO,CENTRO
ENERO,VEREDA LA CECILIA
ENERO,6 DE ABRIL
ENERO,SAN VICENTE
ENERO,PUERTAS DEL SOL
ENERO,EL TRANSITO
ENERO,PANDIACO
ENERO,TEJAR
ENERO,LA CASTELLANA
ENERO,BARRIO NUEVA ESPERANZA
ENERO,BARRIO SAN RAFAEL
ENERO,BARRIO NIZA
ENERO,BARRIO BLANCO
ENERO,BARRIO CENTRO
ENERO,URBANIZACION VILLAS DE SEVILLA
ENERO,LA PATRIA
ENERO,LA PATRIA
ENERO,SEGUNDO HENAO
ENERO,JARDINES DE MILAN
ENERO,GAMMA I
ENERO,LOS PERIODISTAS
ENERO,SECTOR PARQUE LA LIBERTAD
ENERO,SECTOR PLAZA DE BOLIVAR
ENERO,LA PAZ CENTRO
ENERO,SAN NICOLAS
ENERO,BARRIO NUEVA GUINEA
ENERO,BARRANCABERMEJA
ENERO,MARIA EUGENIA
ENERO,CENTRO
ENERO,GIRARDOT
ENERO,GIRARDOT
ENERO,CABECERA DEL LLANO
ENERO,GIRARDOT
ENERO,BOLARQUI
ENERO,GUANATA
ENERO,CANHAVERAL
ENERO,VILLAS DE SAN FRANCISCO
ENERO,ARENALES I
ENERO,VILLA LINA
ENERO,CENTRAL
ENERO,MAJAGUAL
ENERO,LA CAMPINHA
ENERO,LOS LAURELES
ENERO,LAS BRISAS
ENERO,CENTRO
ENERO,ESTACION
ENERO,MACARENA
